Moon x	Moon y	Apollo x	Apollo y	t	vmag	radM
383774904.242997	28904187.643492	182694227.087676	108904208.457409	8700.000000	1419.057129	216411617.824000
383772551.772542	29005866.324355	182816116.503896	108976788.897435	8800.000000	1418.182998	216285420.586706
383770172.469260	29107542.977169	182937931.310837	109049323.894611	8900.000000	1417.310047	216159253.335144
383767766.334425	29209217.594909	183059671.610186	109121813.508390	9000.000000	1416.438272	216033115.988323
383765333.369315	29310890.170552	183181337.503368	109194257.798066	9100.000000	1415.567671	215907008.465484
383762873.575209	29412560.697073	183302929.091549	109266656.822780	9200.000000	1414.698240	215780930.686108
383760386.953388	29514229.167450	183424446.475634	109339010.641513	9300.000000	1413.829976	215654882.569908
383757873.505135	29615895.574661	183545889.756272	109411319.313093	9400.000000	1412.962877	215528864.036833
383755333.231735	29717559.911684	183667259.033855	109483582.896195	9500.000000	1412.096938	215402875.007064
383752766.134474	29819222.171500	183788554.408520	109555801.449337	9600.000000	1411.232159	215276915.401015
383750172.214639	29920882.347087	183909775.980146	109627975.030885	9700.000000	1410.368534	215150985.139329
383747551.473521	30022540.431427	184030923.848360	109700103.699052	9800.000000	1409.506062	215025084.142883
383744903.912411	30124196.417502	184151998.112536	109772187.511899	9900.000000	1408.644739	214899212.332781
383742229.532603	30225850.298293	184272998.871796	109844226.527333	10000.000000	1407.784563	214773369.630358
383739528.335393	30327502.066784	184393926.225010	109916220.803113	10100.000000	1406.925531	214647555.957173
383736800.322076	30429151.715959	184514780.270799	109988170.396846	10200.000000	1406.067639	214521771.235017
383734045.493952	30530799.238802	184635561.107534	110060075.365987	10300.000000	1405.210885	214396015.385902
383731263.852321	30632444.628298	184756268.833337	110131935.767845	10400.000000	1404.355265	214270288.332070
383728455.398486	30734087.877434	184876903.546084	110203751.659578	10500.000000	1403.500778	214144589.995985
383725620.133751	30835728.979195	184997465.343403	110275523.098194	10600.000000	1402.647420	214018920.300334
383722758.059421	30937367.926569	185117954.322678	110347250.140556	10700.000000	1401.795188	213893279.168029
383719869.176804	31039004.712545	185238370.581047	110418932.843379	10800.000000	1400.944080	213767666.522202
383716953.487211	31140639.330112	185358714.215406	110490571.263229	10900.000000	1400.094092	213642082.286206
383714010.991951	31242271.772258	185478985.322406	110562165.456529	11000.000000	1399.245222	213516526.383616
383711041.692337	31343902.031974	185599183.998458	110633715.479552	11100.000000	1398.397467	213390998.738225
383708045.589685	31445530.102252	185719310.339730	110705221.388431	11200.000000	1397.550823	213265499.274045
383705022.685311	31547155.976083	185839364.442153	110776683.239149	11300.000000	1396.705290	213140027.915306
383701972.980533	31648779.646460	185959346.401414	110848101.087549	11400.000000	1395.860862	213014584.586455
383698896.476671	31750401.106375	186079256.312967	110919474.989327	11500.000000	1395.017539	212889169.212155
383695793.175047	31852020.348824	186199094.272025	110990805.000039	11600.000000	1394.175316	212763781.717283
383692663.076984	31953637.366800	186318860.373565	111062091.175097	11700.000000	1393.334192	212638422.026934
383689506.183809	32055252.153299	186438554.712329	111133333.569769	11800.000000	1392.494163	212513090.066415
383686322.496846	32156864.701317	186558177.382824	111204532.239184	11900.000000	1391.655227	212387785.761243
383683112.017427	32258475.003852	186677728.479322	111275687.238329	12000.000000	1390.817381	212262509.037153
383679874.746881	32360083.053900	186797208.095864	111346798.622051	12100.000000	1389.980622	212137259.820087
383676610.686540	32461688.844461	186916616.326256	111417866.445056	12200.000000	1389.144948	212012038.036199
383673319.837740	32563292.368534	187035953.264075	111488890.761910	12300.000000	1388.310356	211886843.611853
383670002.201816	32664893.619117	187155219.002667	111559871.627041	12400.000000	1387.476843	211761676.473622
383666657.780104	32766492.589213	187274413.635147	111630809.094739	12500.000000	1386.644406	211636536.548288
383663286.573946	32868089.271822	187393537.254402	111701703.219155	12600.000000	1385.813043	211511423.762838
383659888.584682	32969683.659947	187512589.953090	111772554.054301	12700.000000	1384.982752	211386338.044470
383656463.813655	33071275.746589	187631571.823644	111843361.654054	12800.000000	1384.153529	211261279.320583
383653012.262210	33172865.524754	187750482.958268	111914126.072155	12900.000000	1383.325372	211136247.518786
383649533.931694	33274452.987445	187869323.448943	111984847.362206	13000.000000	1382.498278	211011242.566890
383646028.823454	33376038.127666	187988093.387423	112055525.577675	13100.000000	1381.672245	210886264.392910
383642496.938841	33477620.938425	188106792.865240	112126160.771897	13200.000000	1380.847270	210761312.925063
383638938.279207	33579201.412728	188225421.973701	112196752.998067	13300.000000	1380.023350	210636388.091772
383635352.845904	33680779.543581	188343980.803892	112267302.309251	13400.000000	1379.200484	210511489.821656
383631740.640289	33782355.323993	188462469.446678	112337808.758379	13500.000000	1378.378667	210386618.043540
383628101.663718	33883928.746972	188580887.992702	112408272.398248	13600.000000	1377.557899	210261772.686445
383624435.917551	33985499.805529	188699236.532386	112478693.281521	13700.000000	1376.738175	210136953.679596
383620743.403148	34087068.492672	188817515.155937	112549071.460732	13800.000000	1375.919494	210012160.952411
383617024.121870	34188634.801415	188935723.953340	112619406.988279	13900.000000	1375.101853	209887394.434510
383613278.075083	34290198.724767	189053863.014365	112689699.916432	14000.000000	1374.285250	209762654.055709
383609505.264153	34391760.255741	189171932.428562	112759950.297329	14100.000000	1373.469681	209637939.746019
383605705.690447	34493319.387351	189289932.285269	112830158.182976	14200.000000	1372.655145	209513251.435650
383601879.355333	34594876.112611	189407862.673606	112900323.625251	14300.000000	1371.841639	209388589.055005
383598026.260185	34696430.424535	189525723.682479	112970446.675902	14400.000000	1371.029161	209263952.534680
383594146.406374	34797982.316139	189643515.400582	113040527.386547	14500.000000	1370.217707	209139341.805467
383590239.795275	34899531.780439	189761237.916395	113110565.808677	14600.000000	1369.407276	209014756.798349
383586306.428264	35001078.810452	189878891.318186	113180561.993653	14700.000000	1368.597865	208890197.444503
383582346.306720	35102623.399196	189996475.694011	113250515.992710	14800.000000	1367.789471	208765663.675297
383578359.432022	35204165.539688	190113991.131717	113320427.856954	14900.000000	1366.982093	208641155.422290
383574345.805553	35305705.224949	190231437.718940	113390297.637365	15000.000000	1366.175727	208516672.617230
383570305.428695	35407242.447998	190348815.543106	113460125.384797	15100.000000	1365.370371	208392215.192055
383566238.302835	35508777.201856	190466124.691436	113529911.149978	15200.000000	1364.566024	208267783.078893
383562144.429358	35610309.479544	190583365.250940	113599654.983509	15300.000000	1363.762681	208143376.210058
383558023.809655	35711839.274084	190700537.308422	113669356.935868	15400.000000	1362.960342	208018994.518054
383553876.445114	35813366.578500	190817640.950481	113739017.057406	15500.000000	1362.159003	207894637.935570
383549702.337129	35914891.385814	190934676.263511	113808635.398352	15600.000000	1361.358662	207770306.395482
383545501.487093	36016413.689053	191051643.333699	113878212.008810	15700.000000	1360.559317	207645999.830851
383541273.896403	36117933.481239	191168542.247029	113947746.938761	15800.000000	1359.760965	207521718.174921
383537019.566454	36219450.755400	191285373.089283	114017240.238062	15900.000000	1358.963604	207397461.361124
383532738.498648	36320965.504563	191402135.946041	114086691.956450	16000.000000	1358.167232	207273229.323072
383528430.694384	36422477.721754	191518830.902677	114156102.143537	16100.000000	1357.371846	207149021.994562
383524096.155066	36523987.400002	191635458.044370	114225470.848816	16200.000000	1356.577444	207024839.309573
383519734.882098	36625494.532335	191752017.456093	114294798.121655	16300.000000	1355.784024	206900681.202263
383515346.876886	36726999.111784	191868509.222624	114364084.011306	16400.000000	1354.991583	206776547.606975
383510932.140839	36828501.131379	191984933.428538	114433328.566896	16500.000000	1354.200119	206652438.458228
383506490.675365	36930000.584151	192101290.158216	114502531.837435	16600.000000	1353.409629	206528353.690724
383502022.481876	37031497.463131	192217579.495837	114571693.871812	16700.000000	1352.620112	206404293.239342
383497527.561787	37132991.761354	192333801.525388	114640814.718797	16800.000000	1351.831565	206280257.039140
383493005.916511	37234483.471851	192449956.330655	114709894.427042	16900.000000	1351.043986	206156245.025354
383488457.547465	37335972.587658	192566043.995231	114778933.045079	17000.000000	1350.257372	206032257.133396
383483882.456068	37437459.101809	192682064.602515	114847930.621324	17100.000000	1349.471722	205908293.298856
383479280.643741	37538943.007340	192798018.235711	114916887.204073	17200.000000	1348.687032	205784353.457499
383474652.111904	37640424.297287	192913904.977829	114985802.841508	17300.000000	1347.903301	205660437.545264
383469996.861982	37741902.964688	193029724.911687	115054677.581690	17400.000000	1347.120527	205536545.498266
383465314.895401	37843379.002581	193145478.119910	115123511.472568	17500.000000	1346.338706	205412677.252795
383460606.213587	37944852.404004	193261164.684933	115192304.561972	17600.000000	1345.557838	205288832.745313
383455870.817969	38046323.161997	193376784.688999	115261056.897617	17700.000000	1344.777919	205165011.912454
383451108.709979	38147791.269600	193492338.214162	115329768.527104	17800.000000	1343.998948	205041214.691025
383446319.891048	38249256.719854	193607825.342287	115398439.497916	17900.000000	1343.220922	204917441.018005
383441504.362610	38350719.505801	193723246.155048	115467069.857427	18000.000000	1342.443839	204793690.830544
383436662.126103	38452179.620484	193838600.733932	115535659.652891	18100.000000	1341.667697	204669964.065962
383431793.182963	38553637.056945	193953889.160240	115604208.931451	18200.000000	1340.892494	204546260.661748
383426897.534629	38655091.808229	194069111.515084	115672717.740139	18300.000000	1340.118227	204422580.555561
383421975.182543	38756543.867381	194184267.879392	115741186.125870	18400.000000	1339.344895	204298923.685229
383417026.128149	38857993.227446	194299358.333904	115809614.135448	18500.000000	1338.572495	204175289.988747
383412050.372890	38959439.881470	194414382.959177	115878001.815565	18600.000000	1337.801025	204051679.404278
383407047.918212	39060883.822501	194529341.835584	115946349.212803	18700.000000	1337.030483	203928091.870151
383402018.765565	39162325.043587	194644235.043313	116014656.373628	18800.000000	1336.260866	203804527.324864
383396962.916398	39263763.537775	194759062.662370	116082923.344400	18900.000000	1335.492173	203680985.707077
383391880.372161	39365199.298117	194873824.772578	116151150.171365	19000.000000	1334.724402	203557466.955617
383386771.134310	39466632.317660	194988521.453579	116219336.900659	19100.000000	1333.957550	203433971.009475
383381635.204299	39568062.589457	195103152.784834	116287483.578311	19200.000000	1333.191615	203310497.807807
383376472.583584	39669490.106560	195217718.845623	116355590.250236	19300.000000	1332.426596	203187047.289932
383371283.273624	39770914.862020	195332219.715046	116423656.962242	19400.000000	1331.662489	203063619.395330
383366067.275880	39872336.848891	195446655.472024	116491683.760030	19500.000000	1330.899293	202940214.063645
383360824.591814	39973756.060226	195561026.195300	116559670.689188	19600.000000	1330.137006	202816831.234684
383355555.222889	40075172.489082	195675331.963439	116627617.795201	19700.000000	1329.375626	202693470.848413
383350259.170571	40176586.128512	195789572.854827	116695525.123441	19800.000000	1328.615151	202570132.844959
383344936.436327	40277996.971573	195903748.947674	116763392.719177	19900.000000	1327.855578	202446817.164609
383339587.021626	40379405.011323	196017860.320016	116831220.627569	20000.000000	1327.096906	202323523.747810
383334210.927939	40480810.240819	196131907.049710	116899008.893670	20100.000000	1326.339132	202200252.535168
383328808.156739	40582212.653120	196245889.214441	116966757.562426	20200.000000	1325.582255	202077003.467447
383323378.709498	40683612.241284	196359806.891717	117034466.678680	20300.000000	1324.826273	201953776.485570
383317922.587695	40785008.998373	196473660.158874	117102136.287165	20400.000000	1324.071182	201830571.530614
383312439.792805	40886402.917446	196587449.093074	117169766.432513	20500.000000	1323.316982	201707388.543818
383306930.326309	40987793.991566	196701173.771306	117237357.159249	20600.000000	1322.563671	201584227.466572
383301394.189687	41089182.213796	196814834.270389	117304908.511791	20700.000000	1321.811246	201461088.240426
383295831.384422	41190567.577197	196928430.666969	117372420.534457	20800.000000	1321.059705	201337970.807082
383290241.912000	41291950.074834	197041963.037520	117439893.271459	20900.000000	1320.309047	201214875.108399
383284625.773906	41393329.699773	197155431.458349	117507326.766904	21000.000000	1319.559269	201091801.086388
383278982.971629	41494706.445077	197268836.005589	117574721.064798	21100.000000	1318.810369	200968748.683216
383273313.506658	41596080.303814	197382176.755207	117642076.209044	21200.000000	1318.062346	200845717.841201
383267617.380484	41697451.269051	197495453.783001	117709392.243440	21300.000000	1317.315197	200722708.502815
383261894.594601	41798819.333855	197608667.164601	117776669.211683	21400.000000	1316.568921	200599720.610681
383256145.150505	41900184.491295	197721816.975468	117843907.157370	21500.000000	1315.823515	200476754.107575
383250369.049691	42001546.734441	197834903.290898	117911106.123994	21600.000000	1315.078978	200353808.936422
383244566.293658	42102906.056361	197947926.186019	117978266.154947	21700.000000	1314.335307	200230885.040298
383238736.883906	42204262.450128	198060885.735795	118045387.293520	21800.000000	1313.592501	200107982.362432
383232880.821938	42305615.908813	198173782.015024	118112469.582905	21900.000000	1312.850558	199985100.846198
383226998.109256	42406966.425489	198286615.098339	118179513.066191	22000.000000	1312.109476	199862240.435122
383221088.747367	42508313.993228	198399385.060210	118246517.786369	22100.000000	1311.369253	199739401.072877
383215152.737776	42609658.605104	198512091.974942	118313483.786329	22200.000000	1310.629887	199616582.703285
383209190.081994	42711000.254193	198624735.916677	118380411.108864	22300.000000	1309.891375	199493785.270314
383203200.781530	42812338.933570	198737316.959397	118447299.796665	22400.000000	1309.153718	199371008.718082
383197184.837897	42913674.636311	198849835.176919	118514149.892325	22500.000000	1308.416911	199248252.990851
383191142.252608	43015007.355493	198962290.642900	118580961.438341	22600.000000	1307.680954	199125518.033029
383185073.027180	43116337.084194	199074683.430837	118647734.477108	22700.000000	1306.945844	199002803.789170
383178977.163130	43217663.815493	199187013.614065	118714469.050927	22800.000000	1306.211580	198880110.203974
383172854.661978	43318987.542470	199299281.265761	118781165.201999	22900.000000	1305.478160	198757437.222285
383166705.525243	43420308.258203	199411486.458941	118847822.972429	23000.000000	1304.745582	198634784.789089
383160529.754449	43521625.955775	199523629.266463	118914442.404224	23100.000000	1304.013844	198512152.849520
383154327.351119	43622940.628268	199635709.761028	118981023.539295	23200.000000	1303.282944	198389541.348851
383148098.316781	43724252.268762	199747728.015177	119047566.419459	23300.000000	1302.552880	198266950.232499
383141842.652961	43825560.870343	199859684.101297	119114071.086433	23400.000000	1301.823651	198144379.446023
383135560.361190	43926866.426094	199971578.091614	119180537.581842	23500.000000	1301.095255	198021828.935126
383129251.442998	44028168.929100	200083410.058203	119246965.947212	23600.000000	1300.367690	197899298.645648
383122915.899918	44129468.372446	200195180.072979	119313356.223979	23700.000000	1299.640954	197776788.523574
383116553.733486	44230764.749219	200306888.207705	119379708.453478	23800.000000	1298.915045	197654298.515026
383110164.945237	44332058.052507	200418534.533988	119446022.676956	23900.000000	1298.189962	197531828.566267
383103749.536709	44433348.275396	200530119.123281	119512298.935561	24000.000000	1297.465702	197409378.623699
383097307.509442	44534635.410977	200641642.046884	119578537.270349	24100.000000	1296.742264	197286948.633865
383090838.864979	44635919.452338	200753103.375943	119644737.722283	24200.000000	1296.019646	197164538.543443
383084343.604861	44737200.392570	200864503.181453	119710900.332232	24300.000000	1295.297846	197042148.299252
383077821.730635	44838478.224764	200975841.534255	119777025.140972	24400.000000	1294.576863	196919777.848246
383071273.243847	44939752.942012	201087118.505041	119843112.189186	24500.000000	1293.856695	196797427.137519
383064698.146045	45041024.537407	201198334.164350	119909161.517467	24600.000000	1293.137340	196675096.114299
383058096.438780	45142293.004041	201309488.582570	119975173.166312	24700.000000	1292.418796	196552784.725951
383051468.123603	45243558.335010	201420581.829942	120041147.176129	24800.000000	1291.701061	196430492.919976
383044813.202068	45344820.523408	201531613.976553	120107083.587235	24900.000000	1290.984134	196308220.644009
383038131.675730	45446079.562332	201642585.092346	120172982.439853	25000.000000	1290.268013	196185967.845822
383031423.546145	45547335.444877	201753495.247110	120238843.774117	25100.000000	1289.552697	196063734.473320
383024688.814874	45648588.164141	201864344.510491	120304667.630070	25200.000000	1288.838182	195941520.474541
383017927.483476	45749837.713223	201975132.951985	120370454.047665	25300.000000	1288.124469	195819325.797659
383011139.553513	45851084.085221	202085860.640939	120436203.066763	25400.000000	1287.411554	195697150.390980
383004325.026550	45952327.273235	202196527.646557	120501914.727139	25500.000000	1286.699437	195574994.202941
382997483.904151	46053567.270366	202307134.037895	120567589.068474	25600.000000	1285.988116	195452857.182114
382990616.187885	46154804.069715	202417679.883863	120633226.130363	25700.000000	1285.277588	195330739.277200
382983721.879319	46256037.664384	202528165.253226	120698825.952311	25800.000000	1284.567853	195208640.437033
382976800.980026	46357268.047476	202638590.214605	120764388.573733	25900.000000	1283.858908	195086560.610578
382969853.491577	46458495.212095	202748954.836477	120829914.033958	26000.000000	1283.150752	194964499.746929
382962879.415546	46559719.151345	202859259.187173	120895402.372225	26100.000000	1282.443383	194842457.795311
382955878.753509	46660939.858331	202969503.334882	120960853.627685	26200.000000	1281.736800	194720434.705080
382948851.507044	46762157.326160	203079687.347652	121026267.839402	26300.000000	1281.031000	194598430.425719
382941797.677731	46863371.547938	203189811.293385	121091645.046354	26400.000000	1280.325983	194476444.906840
382934717.267149	46964582.516774	203299875.239843	121156985.287429	26500.000000	1279.621746	194354478.098185
382927610.276882	47065790.225775	203409879.254647	121222288.601431	26600.000000	1278.918288	194232529.949622
382920476.708514	47166994.668050	203519823.405276	121287555.027076	26700.000000	1278.215607	194110600.411149
382913316.563632	47268195.836711	203629707.759069	121352784.602993	26800.000000	1277.513701	193988689.432888
382906129.843823	47369393.724867	203739532.383224	121417977.367726	26900.000000	1276.812570	193866796.965089
382898916.550676	47470588.325630	203849297.344800	121483133.359734	27000.000000	1276.112210	193744922.958130
382891676.685784	47571779.632113	203959002.710716	121548252.617388	27100.000000	1275.412621	193623067.362512
382884410.250738	47672967.637428	204068648.547754	121613335.178977	27200.000000	1274.713801	193501230.128865
382877117.247133	47774152.334691	204178234.922556	121678381.082703	27300.000000	1274.015749	193379411.207939
382869797.676567	47875333.717014	204287761.901626	121743390.366682	27400.000000	1273.318462	193257610.550614
382862451.540636	47976511.777515	204397229.551333	121808363.068949	27500.000000	1272.621940	193135828.107890
382855078.840941	48077686.509310	204506637.937905	121873299.227452	27600.000000	1271.926180	193014063.830895
382847679.579084	48178857.905515	204615987.127436	121938198.880057	27700.000000	1271.231180	192892317.670877
382840253.756666	48280025.959249	204725277.185884	122003062.064543	27800.000000	1270.536941	192770589.579208
382832801.375294	48381190.663630	204834508.179071	122067888.818610	27900.000000	1269.843459	192648879.507384
382825322.436573	48482352.011778	204943680.172683	122132679.179871	28000.000000	1269.150733	192527187.407021
382817816.942113	48583509.996813	205052793.232271	122197433.185859	28100.000000	1268.458761	192405513.229860
382810284.893522	48684664.611857	205161847.423254	122262150.874021	28200.000000	1267.767543	192283856.927759
382802726.292414	48785815.850031	205270842.810913	122326832.281725	28300.000000	1267.077076	192162218.452702
382795141.140401	48886963.704458	205379779.460399	122391477.446255	28400.000000	1266.387359	192040597.756791
382787529.439098	48988108.168262	205488657.436728	122456086.404814	28500.000000	1265.698390	191918994.792248
382779891.190122	49089249.234567	205597476.804784	122520659.194520	28600.000000	1265.010168	191797409.511416
382772226.395091	49190386.896498	205706237.629319	122585195.852415	28700.000000	1264.322692	191675841.866758
382764535.055626	49291521.147181	205814939.974952	122649696.415454	28800.000000	1263.635959	191554291.810855
382756817.173350	49392651.979743	205923583.906172	122714160.920517	28900.000000	1262.949968	191432759.296407
382749072.749884	49493779.387311	206032169.487335	122778589.404397	29000.000000	1262.264717	191311244.276235
382741301.786856	49594903.363014	206140696.782669	122842981.903812	29100.000000	1261.580206	191189746.703273
382733504.285891	49696023.899981	206249165.856270	122907338.455396	29200.000000	1260.896432	191068266.530576
382725680.248618	49797140.991341	206357576.772104	122971659.095704	29300.000000	1260.213394	190946803.711317
382717829.676669	49898254.630226	206465929.594010	123035943.861213	29400.000000	1259.531091	190825358.198784
382709952.571674	49999364.809767	206574224.385695	123100192.788318	29500.000000	1258.849520	190703929.946382
382702048.935268	50100471.523097	206682461.210738	123164405.913336	29600.000000	1258.168681	190582518.907632
382694118.769086	50201574.763347	206790640.132592	123228583.272504	29700.000000	1257.488572	190461125.036172
382686162.074766	50302674.523654	206898761.214581	123292724.901981	29800.000000	1256.809192	190339748.285756
382678178.853946	50403770.797150	207006824.519901	123356830.837847	29900.000000	1256.130538	190218388.610249
382670169.108267	50504863.576972	207114830.111621	123420901.116104	30000.000000	1255.452610	190097045.963635
382662132.839371	50605952.856257	207222778.052685	123484935.772675	30100.000000	1254.775406	189975720.300011
382654070.048903	50707038.628140	207330668.405909	123548934.843406	30200.000000	1254.098925	189854411.573587
382645980.738507	50808120.885761	207438501.233986	123612898.364065	30300.000000	1253.423164	189733119.738689
382637864.909832	50909199.622258	207546276.599480	123676826.370342	30400.000000	1252.748123	189611844.749753
382629722.564526	51010274.830770	207653994.564832	123740718.897851	30500.000000	1252.073801	189490586.561330
382621553.704240	51111346.504439	207761655.192359	123804575.982128	30600.000000	1251.400194	189369345.128084
382613358.330627	51212414.636404	207869258.544253	123868397.658632	30700.000000	1250.727303	189248120.404790
382605136.445340	51313479.219809	207976804.682583	123932183.962746	30800.000000	1250.055126	189126912.346335
382596888.050036	51414540.247796	208084293.669292	123995934.929776	30900.000000	1249.383661	189005720.907718
382588613.146373	51515597.713508	208191725.566204	124059650.594954	31000.000000	1248.712907	188884546.044050
382580311.736008	51616651.610090	208299100.435017	124123330.993433	31100.000000	1248.042862	188763387.710551
382571983.820605	51717701.930687	208406418.337308	124186976.160292	31200.000000	1247.373526	188642245.862552
382563629.401824	51818748.668446	208513679.334533	124250586.130535	31300.000000	1246.704895	188521120.455494
382555248.481330	51919791.816513	208620883.488026	124314160.939090	31400.000000	1246.036970	188400011.444929
382546841.060789	52020831.368035	208728030.858999	124377700.620810	31500.000000	1245.369749	188278918.786517
382538407.141870	52121867.316162	208835121.508543	124441205.210473	31600.000000	1244.703230	188157842.436028
382529946.726240	52222899.654042	208942155.497632	124504674.742783	31700.000000	1244.037412	188036782.349339
382521459.815573	52323928.374825	209049132.887115	124568109.252370	31800.000000	1243.372293	187915738.482439
382512946.411539	52424953.471663	209156053.737726	124631508.773788	31900.000000	1242.707872	187794710.791420
382504406.515813	52525974.937707	209262918.110077	124694873.341519	32000.000000	1242.044148	187673699.232487
382495840.130072	52626992.766110	209369726.064661	124758202.989971	32100.000000	1241.381119	187552703.761948
382487247.255994	52728006.950024	209476477.661855	124821497.753478	32200.000000	1240.718784	187431724.336222
382478627.895257	52829017.482605	209583172.961915	124884757.666299	32300.000000	1240.057142	187310760.911831
382469982.049544	52930024.357006	209689812.024981	124947982.762624	32400.000000	1239.396190	187189813.445405
382461309.720537	53031027.566385	209796394.911075	125011173.076567	32500.000000	1238.735929	187068881.893682
382452610.909921	53132027.103896	209902921.680103	125074328.642169	32600.000000	1238.076355	186947966.213502
382443885.619381	53233022.962699	210009392.391853	125137449.493401	32700.000000	1237.417469	186827066.361813
382435133.850606	53334015.135950	210115807.105997	125200535.664160	32800.000000	1236.759268	186706182.295667
382426355.605286	53435003.616809	210222165.882091	125263587.188272	32900.000000	1236.101752	186585313.972221
382417550.885112	53535988.398436	210328468.779576	125326604.099489	33000.000000	1235.444918	186464461.348737
382408719.691776	53636969.473991	210434715.857777	125389586.431494	33100.000000	1234.788766	186343624.382581
382399862.026973	53737946.836636	210540907.175906	125452534.217897	33200.000000	1234.133294	186222803.031221
382390977.892401	53838920.479534	210647042.793057	125515447.492237	33300.000000	1233.478501	186101997.252231
382382067.289757	53939890.395846	210753122.768214	125578326.287983	33400.000000	1232.824385	185981207.003286
382373130.220740	54040856.578738	210859147.160243	125641170.638531	33500.000000	1232.170946	185860432.242165
382364166.687052	54141819.021373	210965116.027900	125703980.577209	33600.000000	1231.518181	185739672.926750
382355176.690396	54242777.716918	211071029.429826	125766756.137273	33700.000000	1230.866090	185618929.015024
382346160.232476	54343732.658538	211176887.424550	125829497.351909	33800.000000	1230.214671	185498200.465072
382337117.315000	54444683.839401	211282690.070488	125892204.254233	33900.000000	1229.563923	185377487.235082
382328047.939676	54545631.252675	211388437.425944	125954876.877291	34000.000000	1228.913844	185256789.283340
382318952.108212	54646574.891528	211494129.549112	126017515.254060	34100.000000	1228.264434	185136106.568237
382309829.822322	54747514.749131	211599766.498071	126080119.417447	34200.000000	1227.615690	185015439.048262
382300681.083717	54848450.818654	211705348.330793	126142689.400290	34300.000000	1226.967612	184894786.682005
382291505.894113	54949383.093267	211810875.105136	126205225.235357	34400.000000	1226.320199	184774149.428156
382282304.255226	55050311.566144	211916346.878850	126267726.955349	34500.000000	1225.673448	184653527.245505
382273076.168775	55151236.230456	212021763.709574	126330194.592897	34600.000000	1225.027359	184532920.092940
382263821.636479	55252157.079378	212127125.654837	126392628.180563	34700.000000	1224.381931	184412327.929451
382254540.660060	55353074.106085	212232432.772058	126455027.750843	34800.000000	1223.737162	184291750.714123
382245233.241241	55453987.303750	212337685.118550	126517393.336164	34900.000000	1223.093050	184171188.406142
382235899.381747	55554896.665552	212442882.751515	126579724.968882	35000.000000	1222.449595	184050640.964792
382226539.083305	55655802.184666	212548025.728045	126642022.681291	35100.000000	1221.806796	183930108.349455
382217152.347643	55756703.854271	212653114.105127	126704286.505612	35200.000000	1221.164650	183809590.519610
382207739.176491	55857601.667545	212758147.939640	126766516.474002	35300.000000	1220.523157	183689087.434832
382198299.571580	55958495.617668	212863127.288354	126828712.618550	35400.000000	1219.882316	183568599.054794
382188833.534644	56059385.697819	212968052.207933	126890874.971278	35500.000000	1219.242125	183448125.339268
382179341.067418	56160271.901181	213072922.754934	126953003.564141	35600.000000	1218.602583	183327666.248120
382169822.171638	56261154.220935	213177738.985808	127015098.429028	35700.000000	1217.963688	183207221.741312
382160276.849043	56362032.650263	213282500.956899	127077159.597761	35800.000000	1217.325440	183086791.778902
382150705.101373	56462907.182350	213387208.724447	127139187.102095	35900.000000	1216.687837	182966376.321045
382141106.930369	56563777.810380	213491862.344584	127201180.973722	36000.000000	1216.050879	182845975.327988
382131482.337774	56664644.527538	213596461.873340	127263141.244264	36100.000000	1215.414563	182725588.760077
382121831.325334	56765507.327010	213701007.366638	127325067.945281	36200.000000	1214.778888	182605216.577750
382112153.894796	56866366.201982	213805498.880297	127386961.108266	36300.000000	1214.143854	182484858.741540
382102450.047908	56967221.145644	213909936.470031	127448820.764646	36400.000000	1213.509459	182364515.212074
382092719.786419	57068072.151183	214014320.191454	127510646.945783	36500.000000	1212.875702	182244185.950072
382082963.112081	57168919.211788	214118650.100071	127572439.682976	36600.000000	1212.242581	182123870.916351
382073180.026648	57269762.320650	214222926.251287	127634199.007456	36700.000000	1211.610096	182003570.071816
382063370.531875	57370601.470960	214327148.700405	127695924.950393	36800.000000	1210.978245	181883283.377468
382053534.629519	57471436.655910	214431317.502622	127757617.542890	36900.000000	1210.347027	181763010.794402
382043672.321337	57572267.868692	214535432.713037	127819276.815987	37000.000000	1209.716441	181642752.283802
382033783.609090	57673095.102500	214639494.386642	127880902.800659	37100.000000	1209.086485	181522507.806945
382023868.494540	57773918.350528	214743502.578333	127942495.527817	37200.000000	1208.457159	181402277.325203
382013926.979450	57874737.605971	214847457.342899	128004055.028310	37300.000000	1207.828461	181282060.800036
382003959.065585	57975552.862026	214951358.735033	128065581.332922	37400.000000	1207.200389	181161858.192995
381993964.754712	58076364.111889	215055206.809324	128127074.472374	37500.000000	1206.572944	181041669.465725
381983944.048598	58177171.348758	215159001.620262	128188534.477324	37600.000000	1205.946123	180921494.579960
381973896.949015	58277974.565831	215262743.222236	128249961.378366	37700.000000	1205.319926	180801333.497523
381963823.457733	58378773.756308	215366431.669536	128311355.206032	37800.000000	1204.694351	180681186.180331
381953723.576527	58479568.913388	215470067.016352	128372715.990792	37900.000000	1204.069397	180561052.590386
381943597.307170	58580360.030274	215573649.316775	128434043.763052	38000.000000	1203.445064	180440932.689784
381933444.651441	58681147.100166	215677178.624797	128495338.553157	38100.000000	1202.821348	180320826.440709
381923265.611117	58781930.116267	215780654.994310	128556600.391388	38200.000000	1202.198251	180200733.805432
381913060.187978	58882709.071781	215884078.479111	128617829.307966	38300.000000	1201.575770	180080654.746316
